run_id,system,architecture,adversarial,fgm_epsilon,model_name,source,target,seed,in_domain,n_train,n_val,n_eval_total,n_removed_train_seen,n_removed_all_source,n_eval_clean,val_macro_f1,val_accuracy,test_macro_f1,test_accuracy,test_weighted_f1,test_precision_macro,test_recall_macro,test_recall_class_0,test_recall_class_1,temperature,ece,ece_temperature_scaled,brier,brier_temperature_scaled,confusion_matrix,train_seconds,best_checkpoint,prediction_path
18_vanilla_banglasarc_binary_seed123,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc_binary,ben_sarc_binary,123,False,3708,463,2563,0,0,2563,0.9836719682809973,0.9848812095032398,0.343006458082034,0.4962934061646508,0.34288263986872014,0.4466823551125877,0.496481943586877,0.9797033567525371,0.01326053042121685,1.1632404701249506,0.4967576286150311,0.49248181246537676,0.9950819167725757,0.9869619853104513,"[[1255, 26], [1265, 17]]",36.369274616241455,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed123_to_ben_sarc_binary.csv
18_vanilla_banglasarc_binary_seed123,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc_binary,banglasarc_binary,123,True,3708,463,464,0,0,464,0.9836719682809973,0.9848812095032398,0.9695561107325813,0.9719827586206896,0.9720012826503699,0.9689409060666545,0.9701827444004205,0.9765100671140939,0.963855421686747,1.1632404701249506,0.02201149566783109,0.016954249368849674,0.04590776498883808,0.044980982581323034,"[[291, 7], [6, 160]]",36.369274616241455,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed123_to_banglasarc_binary.csv
18_vanilla_banglasarc_binary_seed123,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc_binary,banglasarc3_binary,123,False,3708,463,791,25,29,762,0.9836719682809973,0.9848812095032398,0.33624728487886385,0.4868766404199475,0.32794814683252316,0.493368700265252,0.49972425393455167,0.9892183288409704,0.010230179028132993,1.1632404701249506,0.5074200690409618,0.5032295231765422,1.013673821844792,1.005364562056593,"[[367, 4], [387, 4]]",36.369274616241455,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed123_to_banglasarc3_binary.csv
18_vanilla_banglasarc_binary_seed2024,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc_binary,ben_sarc_binary,2024,False,3708,463,2563,0,0,2563,0.985875533862111,0.9870410367170627,0.34670171601498273,0.4986344127975029,0.3465787931211457,0.48293619274556526,0.49882264611427546,0.9812646370023419,0.01638065522620905,1.1550566106601114,0.49639039098228227,0.49312235352468586,0.9927200929064884,0.986467450893483,"[[1257, 24], [1261, 21]]",36.27100729942322,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed2024_to_ben_sarc_binary.csv
18_vanilla_banglasarc_binary_seed2024,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc_binary,banglasarc_binary,2024,True,3708,463,464,0,0,464,0.985875533862111,0.9870410367170627,0.9788096675817345,0.9806034482758621,0.9805635864826592,0.980830768603632,0.9768941537963935,0.9899328859060402,0.963855421686747,1.1550566106601114,0.014220015098411129,0.01135102675982062,0.03178314782467145,0.03100960990609048,"[[295, 3], [6, 160]]",36.27100729942322,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed2024_to_banglasarc_binary.csv
18_vanilla_banglasarc_binary_seed2024,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc_binary,banglasarc3_binary,2024,False,3708,463,791,25,29,762,0.985875533862111,0.9870410367170627,0.33068108417389513,0.484251968503937,0.32226624119690656,0.4093915343915344,0.49716670917751843,0.9892183288409704,0.005115089514066497,1.1550566106601114,0.5129997161967993,0.509395284419035,1.0235490224073747,1.0169072192747972,"[[367, 4], [389, 2]]",36.27100729942322,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed2024_to_banglasarc3_binary.csv
18_vanilla_banglasarc3_binary_seed42,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,42,False,6328,791,2563,0,0,2563,0.7736983849184468,0.7737041719342604,0.6695372938702107,0.6699180647678502,0.669541670547195,0.6706825466735178,0.6699049226606066,0.6362217017954723,0.7035881435257411,1.2991432076255847,0.115300656172125,0.07324397713241369,0.4537210273278078,0.4346706302031446,"[[815, 466], [380, 902]]",43.25741720199585,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_ben_sarc_binary.csv
18_vanilla_banglasarc3_binary_seed42,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,42,False,6328,791,464,24,28,436,0.7736983849184468,0.7737041719342604,0.6277175697865354,0.6422018348623854,0.6452334252270981,0.6266821946169772,0.6310575635876841,0.6777777777777778,0.5843373493975904,1.2991432076255847,0.14842770655252316,0.1190221736629215,0.5077910942215765,0.4820007303360315,"[[183, 87], [69, 97]]",43.25741720199585,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_banglasarc_binary.csv
18_vanilla_banglasarc3_binary_seed42,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,42,True,6328,791,791,0,0,791,0.7736983849184468,0.7737041719342604,0.7661053792486154,0.7661188369152971,0.7661076221930624,0.7661615192787263,0.7661104718066744,0.7727272727272727,0.759493670886076,1.2991432076255847,0.06901173791590805,0.04623267604154254,0.333785507513518,0.32689244537841544,"[[306, 90], [95, 300]]",43.25741720199585,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_banglasarc3_binary.csv
18_vanilla_banglasarc3_binary_seed1,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,1,False,6328,791,2563,0,0,2563,0.7529684863939008,0.7547408343868521,0.6702313380060057,0.6746000780335544,0.6702461472942346,0.684287874346196,0.6745552726090308,0.5597189695550351,0.7893915756630265,1.3525704989069034,0.12067215774980376,0.06769631676074127,0.44871316896029817,0.42677558527969495,"[[717, 564], [270, 1012]]",44.0145788192749,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed1_to_ben_sarc_binary.csv
18_vanilla_banglasarc3_binary_seed1,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,1,False,6328,791,464,24,28,436,0.7529684863939008,0.7547408343868521,0.6538852926289991,0.658256880733945,0.6631637653415372,0.6599284436493739,0.6695448460508702,0.6222222222222222,0.7168674698795181,1.3525704989069034,0.16655282704157118,0.1134942651380412,0.5034077805574183,0.47296038155322667,"[[168, 102], [47, 119]]",44.0145788192749,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed1_to_banglasarc_binary.csv
18_vanilla_banglasarc3_binary_seed1,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,1,True,6328,791,791,0,0,791,0.7529684863939008,0.7547408343868521,0.7464339275847682,0.7484197218710493,0.7464055590949642,0.7566886761307362,0.7485327963176065,0.6590909090909091,0.8379746835443038,1.3525704989069034,0.07965203606879498,0.04593424417811599,0.3469753140290135,0.33836200074334405,"[[261, 135], [64, 331]]",44.0145788192749,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed1_to_banglasarc3_binary.csv
18_vanilla_banglasarc3_binary_seed7,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,7,False,6328,791,2563,0,0,2563,0.7533189078190445,0.7534766118836915,0.6724928885641777,0.6726492391728444,0.6724900965890228,0.6729941124431835,0.6726578665020138,0.6947697111631538,0.6505460218408736,2.4008828236109,0.22057706062525873,0.07187105575909772,0.5310398658977369,0.43828419553485776,"[[890, 391], [448, 834]]",64.62780213356018,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed7_to_ben_sarc_binary.csv
