run_id,system,architecture,adversarial,fgm_epsilon,model_name,source,target,seed,in_domain,n_train,n_val,n_eval_total,n_removed_train_seen,n_removed_all_source,n_eval_clean,val_macro_f1,val_accuracy,test_macro_f1,test_accuracy,test_weighted_f1,test_precision_macro,test_recall_macro,test_recall_class_0,test_recall_class_1,temperature,ece,ece_temperature_scaled,brier,brier_temperature_scaled,confusion_matrix,train_seconds,best_checkpoint,prediction_path,tag,n_sources,source_corpora,held_out,config_hash
18_fgm_banglasarc_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,ben_sarc_binary,7,False,3708.0,463.0,2563,0,0,2563,0.9882766408904688,0.9892008639308856,0.351595164227209,0.5021459227467812,0.351473260779015,0.5331053186160197,0.5023340043672004,0.9843871975019516,0.0202808112324493,1.3122591148112537,0.494301798797328,0.4903591123705489,0.9907003139381672,0.9845298784948532,"[[1261, 20], [1256, 26]]",86.47926616668701,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed7_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc_binary,7,True,3708.0,463.0,464,0,0,464,0.9882766408904688,0.9892008639308856,0.9835633353069476,0.9849137931034484,0.9849036392854296,0.9842201276983886,0.9829182501819358,0.9899328859060402,0.9759036144578314,1.3122591148112537,0.0143864466155824,0.0114257656663946,0.0268839847077448,0.0261694425780167,"[[295, 3], [4, 162]]",86.47926616668701,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed7_to_banglasarc_binary.csv,NB18,1,"[""banglasarc_binary""]",False,
18_fgm_banglasarc_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc3_binary,7,False,3708.0,463.0,791,25,29,762,0.9882766408904688,0.9892008639308856,0.3316130866067245,0.4816272965879265,0.323302050042669,0.3920212765957447,0.4944023548713989,0.981132075471698,0.0076726342710997,1.3122591148112537,0.5153166852500581,0.511787498068287,1.028216478898807,1.0205950565728696,"[[364, 7], [388, 3]]",86.47926616668701,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed7_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,ben_sarc_binary,123,False,3708.0,463.0,2563,0,0,2563,0.9906089002474544,0.9913606911447084,0.3454973131070887,0.4974639094810769,0.3453742632314822,0.4666960321984419,0.497651990388749,0.9797033567525372,0.0156006240249609,1.2821911501259728,0.4990850574286158,0.4955271291635299,0.998311644649054,0.991948520715926,"[[1255, 26], [1262, 20]]",86.24877166748047,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed123_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc_binary,123,True,3708.0,463.0,464,0,0,464,0.9906089002474544,0.9913606911447084,0.9834730087977732,0.9849137931034484,0.984861209734628,0.9869934198388784,0.9802498584943802,0.9966442953020134,0.963855421686747,1.2821911501259728,0.0140529436038301,0.0103710980877161,0.0296621366587008,0.0288061994488549,"[[297, 1], [6, 160]]",86.24877166748047,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed123_to_banglasarc_binary.csv,NB18,1,"[""banglasarc_binary""]",False,
18_fgm_banglasarc_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc3_binary,123,False,3708.0,463.0,791,25,29,762,0.9906089002474544,0.9913606911447084,0.336870855163919,0.4881889763779528,0.3285566726796315,0.5294228949858089,0.5010719628294303,0.9919137466307276,0.0102301790281329,1.2821911501259728,0.5092519206046217,0.5061517784891758,1.0180663770975045,1.0120403070963928,"[[368, 3], [387, 4]]",86.24877166748047,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed123_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,ben_sarc_binary,2024,False,3708.0,463.0,2563,0,0,2563,0.9882766408904688,0.9892008639308856,0.3416846704114455,0.4990245805696449,0.3415590998526601,0.4818469991546915,0.4992154018713441,0.9882903981264636,0.0101404056162246,1.233923614259369,0.4986151727562723,0.4956738057542841,0.996562378422468,0.9913788656574392,"[[1266, 15], [1269, 13]]",75.45570731163025,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed2024_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc_binary,2024,True,3708.0,463.0,464,0,0,464,0.9882766408904688,0.9892008639308856,0.9787510113114228,0.980603448275862,0.9805358410873788,0.9822376647602648,0.975559957952616,0.9932885906040269,0.9578313253012049,1.233923614259369,0.0171273695389963,0.0139466409081334,0.0328636696139203,0.0315228021328636,"[[296, 2], [7, 159]]",75.45570731163025,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed2024_to_banglasarc_binary.csv,NB18,1,"[""banglasarc_binary""]",False,
18_fgm_banglasarc_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc3_binary,2024,False,3708.0,463.0,791,25,29,762,0.9882766408904688,0.9892008639308856,0.328483815631622,0.484251968503937,0.3199950879546566,0.3677440633245382,0.4972356456938805,0.9919137466307276,0.0025575447570332,1.233923614259369,0.5119527563093518,0.5091974553073194,1.0244712772681348,1.019064380866572,"[[368, 3], [390, 1]]",75.45570731163025,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed2024_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc3_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,42,False,6328.0,791.0,2563,0,0,2563,0.7709872095117997,0.7724399494310998,0.6715615579090033,0.6777214202106906,0.6715791073742502,0.6920333923042901,0.6776680903301706,0.5409836065573771,0.8143525741029641,1.1483324777943351,0.0908388501561142,0.0676371560446336,0.4346575444836856,0.4261512642363939,"[[693, 588], [238, 1044]]",70.29743361473083,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed42_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,42,False,6328.0,791.0,464,24,28,436,0.7709872095117997,0.7724399494310998,0.6000106058597375,0.6032110091743119,0.6085450146986027,0.6107169253510717,0.6169790272199911,0.5592592592592592,0.6746987951807228,1.1483324777943351,0.1499702629199097,0.1298436192245472,0.5139683109376966,0.4996405059623752,"[[151, 119], [54, 112]]",70.29743361473083,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed42_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,42,True,6328.0,791.0,791,0,0,791,0.7709872095117997,0.7724399494310998,0.7623995052566481,0.7635903919089759,0.7623782394235709,0.7691740412979351,0.7636811149469378,0.6919191919191919,0.8354430379746836,1.1483324777943351,0.0470315087150183,0.0379136695040398,0.3212818450566851,0.3197552014164039,"[[274, 122], [65, 330]]",70.29743361473083,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed42_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_fgm_banglasarc3_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,1,False,6328.0,791.0,2563,0,0,2563,0.7657354356070611,0.7661188369152971,0.6733434632594297,0.6742099102614124,0.6733500272518689,0.6760435705714022,0.6741899184164089,0.6229508196721312,0.7254290171606864,1.4531159002140597,0.1369396904088622,0.0723254763485213,0.458944872149556,0.4295704399559107,"[[798, 483], [352, 930]]",87.68923020362854,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed1_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,1,False,6328.0,791.0,464,24,28,436,0.7657354356070611,0.7661188369152971,0.6489476101699495,0.658256880733945,0.6625837247989007,0.6489939147212858,0.6567826863007586,0.662962962962963,0.6506024096385542,1.4531159002140597,0.176451361503175,0.1234031831993335,0.5233394561913616,0.481865882196224,"[[179, 91], [58, 108]]",87.68923020362854,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed1_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,1,True,6328.0,791.0,791,0,0,791,0.7657354356070611,0.7661188369152971,0.7661053792486154,0.7661188369152971,0.7661031363041685,0.7662011280359129,0.7661296509397775,0.7575757575757576,0.7746835443037975,1.4531159002140597,0.069567316088735,0.0356138967872751,0.3266374375146594,0.3164366218545241,"[[300, 96], [89, 306]]",87.68923020362854,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed1_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_fgm_banglasarc3_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,7,False,6328.0,791.0,2563,0,0,2563,0.7559488887148162,0.7560050568900126,0.6752562488898105,0.6757705813499805,0.6752612913649102,0.6768646518867115,0.6757551566699671,0.6362217017954723,0.7152886115444618,1.5818630088765862,0.1412760107445494,0.0609627238018968,0.4604723743048249,0.4251808657859137,"[[815, 466], [365, 917]]",87.40963912010193,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed7_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,7,False,6328.0,791.0,464,24,28,436,0.7559488887148162,0.7560050568900126,0.6698970321017566,0.6788990825688074,0.6828999938874967,0.6693829046770223,0.6780901383311022,0.6814814814814815,0.6746987951807228,1.5818630088765862,0.1484412091317639,0.0849951160500651,0.4740679664028376,0.4360676825591004,"[[184, 86], [54, 112]]",87.40963912010193,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed7_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,7,True,6328.0,791.0,791,0,0,791,0.7559488887148162,0.7560050568900126,0.7521929824561404,0.7522123893805309,0.7521957548739104,0.7522701403010654,0.7522024037846822,0.76010101010101,0.7443037974683544,1.5818630088765862,0.0933322647142703,0.0295990516807443,0.3459224912421081,0.3291771398511283,"[[301, 95], [101, 294]]",87.40963912010193,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed7_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_fgm_banglasarc3_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,123,False,6328.0,791.0,2563,0,0,2563,0.7540801282051282,0.7547408343868521,0.6624206201886614,0.6644557159578619,0.662430846800567,0.6684675326295826,0.6644255231567576,0.5870413739266198,0.7418096723868954,0.8847534784191589,0.039004984825895,0.0576971999954413,0.4260765301970658,0.4299910499922798,"[[752, 529], [331, 951]]",52.40641164779663,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed123_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,123,False,6328.0,791.0,464,24,28,436,0.7540801282051282,0.7547408343868521,0.5544077891821798,0.573394495412844,0.5763479830487251,0.5542534722222222,0.5557786702365015,0.6296296296296297,0.4819277108433735,0.8847534784191589,0.1327941617736217,0.14217574901381,0.515739190550882,0.5274980674243166,"[[170, 100], [86, 80]]",52.40641164779663,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed123_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,123,True,6328.0,791.0,791,0,0,791,0.7540801282051282,0.7547408343868521,0.7482893771077961,0.7484197218710493,0.7482821357320597,0.7489940926972412,0.7484496867408259,0.7247474747474747,0.7721518987341772,0.8847534784191589,0.0392597471298198,0.0376832594705074,0.3383545194365349,0.3369832505979033,"[[287, 109], [90, 305]]",52.40641164779663,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed123_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_fgm_banglasarc3_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,2024,False,6328.0,791.0,2563,0,0,2563,0.7623075546007877,0.7623261694058154,0.667260931734486,0.667577058134998,0.6672649333344925,0.668196237347807,0.6675651335186897,0.6370023419203747,0.6981279251170047,2.1440729448934195,0.2017640095098784,0.0699425244366637,0.5110945319747127,0.436617443558614,"[[816, 465], [387, 895]]",103.86355209350586,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed2024_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,2024,False,6328.0,791.0,464,24,28,436,0.7623075546007877,0.7623261694058154,0.6457588560285993,0.6559633027522935,0.6601002406132508,0.6454081632653061,0.6526104417670682,0.6666666666666666,0.6385542168674698,2.1440729448934195,0.2163539392446423,0.0918599417476238,0.541828781432933,0.4568765497713168,"[[180, 90], [60, 106]]",103.86355209350586,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed2024_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_fgm_banglasarc3_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,2024,True,6328.0,791.0,791,0,0,791,0.7623075546007877,0.7623261694058154,0.768633969743225,0.7686472819216182,0.7686361884396239,0.768690453353795,0.7686389208541107,0.7752525252525253,0.7620253164556962,2.1440729448934195,0.1295995116145298,0.0490555969667728,0.3569659080376162,0.3231214223108823,"[[307, 89], [94, 301]]",103.86355209350586,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc3_binary_seed2024_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,2025,True,,,2563,0,0,2563,0.797190020247778,0.797423887587822,0.7976150406162004,0.7978930940304331,0.7976121137381559,0.7995713118799452,0.797907677431219,0.8352849336455894,0.7605304212168487,1.2158154071851637,0.0345844656832699,0.0353798799203488,0.2835937681911566,0.2808773516233069,"[[1070, 211], [307, 975]]",163.6071844100952,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed2025_to_ben_sarc_binary.csv,A,1,"[""ben_sarc_binary""]",False,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,2025,False,,,464,0,0,464,0.797190020247778,0.797423887587822,0.5155853840417599,0.5775862068965517,0.5648872431793053,0.5199890470974808,0.5177084175628689,0.7281879194630873,0.3072289156626506,1.2158154071851637,0.2593471102769539,0.2220002768434101,0.6038940621831934,0.569787310405846,"[[217, 81], [115, 51]]",163.6071844100952,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed2025_to_banglasarc_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,2025,False,,,791,0,0,791,0.797190020247778,0.797423887587822,0.6555319312447165,0.6561314791403287,0.6555500993627655,0.6571406503437089,0.6560797851937092,0.696969696969697,0.6151898734177215,1.2158154071851637,0.1701373461888897,0.1419005750088925,0.4964604319730381,0.473876389885788,"[[276, 120], [152, 243]]",163.6071844100952,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed2025_to_banglasarc3_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,13,True,,,2563,0,0,2563,0.7958625762377314,0.7958626073380172,0.797891586440389,0.7978930940304331,0.7978913710703827,0.7979044395701826,0.797894281110823,0.8009367681498829,0.7948517940717629,2.723632228290348,0.1513009838846032,0.0260546949913195,0.3438455513007557,0.2913005044407987,"[[1026, 255], [263, 1019]]",245.77601146698,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed13_to_ben_sarc_binary.csv,A,1,"[""ben_sarc_binary""]",False,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,13,False,,,464,0,0,464,0.7958625762377314,0.7958626073380172,0.6082471136600938,0.6357758620689655,0.6377901607330293,0.6073059812160158,0.6097072855179106,0.7013422818791947,0.5180722891566265,2.723632228290348,0.3221390743319524,0.1776968799942713,0.6635532518431838,0.5039573851870158,"[[209, 89], [80, 86]]",245.77601146698,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed13_to_banglasarc_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,13,False,,,791,0,0,791,0.7958625762377314,0.7958626073380172,0.6531368030215736,0.6536030341340076,0.6531528799564852,0.654359030384042,0.6535577291906406,0.6893939393939394,0.6177215189873417,2.723632228290348,0.2893216215319245,0.147984944466504,0.6082293278047614,0.4710623529208987,"[[273, 123], [151, 244]]",245.77601146698,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed13_to_banglasarc3_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,77,True,,,2563,0,0,2563,0.7923068996077192,0.7927400468384075,0.7893192057869403,0.7900897385875927,0.7893142346075812,0.7944488530105769,0.7901134546552822,0.8508977361436377,0.7293291731669267,1.9456236573127488,0.1083258842637654,0.0250302264407614,0.3235020063961831,0.2964494628148351,"[[1090, 191], [347, 935]]",217.50219988822937,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed77_to_ben_sarc_binary.csv,A,1,"[""ben_sarc_binary""]",False,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,77,False,,,464,0,0,464,0.7923068996077192,0.7927400468384075,0.6131230741344934,0.6530172413793104,0.6484655578681567,0.6171194204751251,0.6111223417158567,0.7583892617449665,0.463855421686747,1.9456236573127488,0.2371186947791221,0.136685394545067,0.5332320406116224,0.4466030703047526,"[[226, 72], [89, 77]]",217.50219988822937,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed77_to_banglasarc_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,77,False,,,791,0,0,791,0.7923068996077192,0.7927400468384075,0.6428676640110664,0.6434892541087232,0.6428865000746318,0.644412476506784,0.6434375399565273,0.6843434343434344,0.6025316455696202,1.9456236573127488,0.2453049463006052,0.1387653760690037,0.5696561442628574,0.4821372536510331,"[[271, 125], [157, 238]]",217.50219988822937,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed77_to_banglasarc3_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,314,True,,,2563,0,0,2563,0.7962170378966668,0.7962529274004684,0.793984359871537,0.7939914163090128,0.7939848303007021,0.7940268520954525,0.7939892537153477,0.7884465261514442,0.7995319812792512,1.089244540421714,0.0295332241244957,0.0247010913375767,0.2888631912178441,0.287778203834616,"[[1010, 271], [257, 1025]]",122.98151898384094,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed314_to_ben_sarc_binary.csv,A,1,"[""ben_sarc_binary""]",False,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,314,False,,,464,0,0,464,0.7962170378966668,0.7962529274004684,0.5951459231772139,0.625,0.6264216227058469,0.5945364765848996,0.595981240397833,0.697986577181208,0.4939759036144578,1.089244540421714,0.1697050284829111,0.1583113714687824,0.5101766505729682,0.4993048420965504,"[[208, 90], [84, 82]]",122.98151898384094,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed314_to_banglasarc_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,314,False,,,791,0,0,791,0.7962170378966668,0.7962529274004684,0.6359033371691599,0.6359039190897599,0.63590275524856,0.6359082714265621,0.6359065336913439,0.6338383838383839,0.6379746835443038,1.089244540421714,0.1650621776243196,0.1481588971400093,0.5036495849354697,0.4935421691186989,"[[251, 145], [143, 252]]",122.98151898384094,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed314_to_banglasarc3_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,1337,True,,,2563,0,0,2563,0.7878662146373419,0.7884465261514442,0.8013372313025646,0.8017947717518533,0.8013335114615134,0.80464292958162,0.8018136182121758,0.8501170960187353,0.7535101404056163,1.336194111155839,0.0518212551389928,0.0253323851657584,0.2871609363641593,0.281077284631709,"[[1089, 192], [316, 966]]",168.3201038837433,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed1337_to_ben_sarc_binary.csv,A,1,"[""ben_sarc_binary""]",False,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,1337,False,,,464,0,0,464,0.7878662146373419,0.7884465261514442,0.5695006747638327,0.6206896551724138,0.6117315836009121,0.5754423401796035,0.5686100105118461,0.7516778523489933,0.3855421686746988,1.336194111155839,0.2216319496194795,0.1709134719109697,0.5447276633612382,0.5036358545034776,"[[224, 74], [102, 64]]",168.3201038837433,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed1337_to_banglasarc_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
,vanilla,,,,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,1337,False,,,791,0,0,791,0.7878662146373419,0.7884465261514442,0.64025647923953,0.640960809102402,0.6402766029498979,0.6419860851639503,0.640905894386907,0.6843434343434344,0.5974683544303797,1.336194111155839,0.1961232668043969,0.1548837863064266,0.5282051934058524,0.4919826429200424,"[[271, 125], [159, 236]]",168.3201038837433,,04_outputs/predictions/19_singlesource_newseeds/19_A_vanilla_ben_sarc_binary_seed1337_to_banglasarc3_binary.csv,A,1,"[""ben_sarc_binary""]",True,6970de89ef36b0ad
